None, 754.6214, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563279, 13, 11, 
None, 755.0367, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563280, 13, 11, 
None, 755.8724, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563281, 13, 11, 
None, 764.3481, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563281, 13, 11, 
None, 756.2933, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563282, 13, 11, 
None, 757.1522, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563283, 13, 11, 
None, 758.0726, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563284, 13, 11, 
None, 758.4857, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563285, 13, 11, 
None, 758.9098, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563286, 13, 11, 
None, 759.3073, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563287, 13, 11, 
None, 759.7323, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563288, 13, 11, 
None, 760.5808, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563289, 13, 11, 
None, 760.9943, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563290, 13, 11, 
None, 761.4137, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563291, 13, 11, 
None, 761.8322, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563292, 13, 11, 
None, 762.6758, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563293, 13, 11, 
None, 763.0851, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563294, 13, 11, 
None, 763.5000, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563295, 13, 11, 
None, 763.9125, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563296, 13, 11, 
None, 764.7594, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563297, 13, 11, 
None, 765.1903, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563298, 13, 11, 
None, 766.0580, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563299, 13, 11, 
None, 766.3434, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563300, 13, 11, 
None, 766.6807, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563301, 13, 11, 
None, 767.0930, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563302, 13, 11, 
None, 767.4735, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563303, 13, 11, 
None, 767.8781, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563304, 13, 11, 
None, 768.3070, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563305, 13, 11, 
None, 768.7476, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563306, 13, 11, 
None, 769.1608, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563307, 13, 11, 
None, 769.5858, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563308, 13, 11, 
None, 770.4338, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563309, 13, 11, 
None, 770.7070, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563310, 13, 11, 
None, 771.1029, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563311, 13, 11, 
None, 771.5232, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563312, 13, 11, 
None, 771.9264, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563313, 13, 11, 
None, 772.3530, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563314, 13, 11, 
None, 772.7728, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563315, 13, 11, 
None, 773.1896, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563316, 13, 11, 
None, 774.0264, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563317, 13, 11, 
None, 774.2227, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563318, 13, 11, 
None, 774.5366, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563319, 13, 11, 
None, 774.8784, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563320, 13, 11, 
None, 775.2441, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563321, 13, 11, 
None, 775.6594, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563322, 13, 11, 
None, 776.0750, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563323, 13, 11, 
None, 776.4857, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563324, 13, 11, 
None, 776.9163, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563325, 13, 11, 
None, 777.7567, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563326, 13, 11, 
None, 778.0280, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563327, 13, 11, 
None, 778.4317, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563328, 13, 11, 
None, 778.8494, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563329, 13, 11, 
None, 779.2591, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563330, 13, 11, 
None, 779.6737, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563331, 13, 11, 
None, 780.0916, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563332, 13, 11, 
None, 780.5176, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563333, 13, 11, 
None, 780.9250, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563334, 13, 11, 
None, 781.7534, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563335, 13, 11, 
None, 781.9235, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563336, 13, 11, 
None, 782.1100, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563337, 13, 11, 
None, 782.3276, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563338, 13, 11, 
None, 782.6026, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563339, 13, 11, 
None, 782.9774, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563340, 13, 11, 
None, 783.3915, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563341, 13, 11, 
None, 783.7968, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563342, 13, 11, 
None, 784.2243, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563343, 13, 11, 
None, 784.6464, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563344, 13, 11, 
None, 785.4610, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563345, 13, 11, 
None, 806.9335, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563345, 13, 11, 
None, 785.5849, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563346, 13, 11, 
None, 807.3355, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563346, 13, 11, 
None, 785.7348, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563347, 13, 11, 
None, 785.9204, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563348, 13, 11, 
None, 786.1499, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563349, 13, 11, 
None, 786.3984, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563350, 13, 11, 
None, 786.6646, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563351, 13, 11, 
None, 799.2825, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563351, 13, 11, 
None, 786.9601, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563352, 13, 11, 
None, 787.2956, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563353, 13, 11, 
None, 787.6209, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563354, 13, 11, 
None, 788.4230, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563355, 13, 11, 
None, 788.6421, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563356, 13, 11, 
None, 788.9971, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563357, 13, 11, 
None, 812.9275, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563357, 13, 11, 
None, 789.3843, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563358, 13, 11, 
None, 789.7797, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563359, 13, 11, 
None, 790.1798, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563360, 13, 11, 
None, 790.5827, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563361, 13, 11, 
None, 790.9877, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563362, 13, 11, 
None, 791.4254, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563363, 13, 11, 
None, 792.6332, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563363, 13, 11, 
None, 791.8303, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563364, 13, 11, 
None, 792.7803, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563365, 13, 11, 
None, 792.9654, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563366, 13, 11, 
None, 793.1788, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563367, 13, 11, 
None, 793.4946, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563368, 13, 11, 
None, 793.7884, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563369, 13, 11, 
None, 794.6007, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563370, 13, 11, 
None, 795.0092, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563371, 13, 11, 
None, 795.4300, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563372, 13, 11, 
None, 796.2415, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563373, 13, 11, 
None, 796.4940, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563374, 13, 11, 
None, 796.9009, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563375, 13, 11, 
None, 797.2234, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563376, 13, 11, 
None, 797.6342, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563377, 13, 11, 
None, 798.0493, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563378, 13, 11, 
None, 798.4614, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563379, 13, 11, 
None, 798.8759, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563380, 13, 11, 
None, 799.6998, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563381, 13, 11, 
None, 800.4988, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563382, 13, 11, 
None, 800.6429, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563383, 13, 11, 
None, 800.8558, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563384, 13, 11, 
None, 801.1044, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563385, 13, 11, 
None, 801.3556, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563386, 13, 11, 
None, 801.5976, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563387, 13, 11, 
None, 801.8991, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563388, 13, 11, 
None, 802.1962, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563389, 13, 11, 
None, 802.6041, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563390, 13, 11, 
None, 803.0023, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563391, 13, 11, 
None, 803.7671, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563392, 13, 11, 
None, 803.9508, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563393, 13, 11, 
None, 804.3494, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563394, 13, 11, 
None, 804.5640, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563395, 13, 11, 
None, 804.8154, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563396, 13, 11, 
None, 805.0691, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563397, 13, 11, 
None, 805.3822, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563398, 13, 11, 
None, 805.6995, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563399, 13, 11, 
None, 806.1014, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563400, 13, 11, 
None, 807.1104, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563401, 13, 11, 
None, 807.6164, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563402, 13, 11, 
None, 807.9153, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563403, 13, 11, 
None, 808.2162, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563404, 13, 11, 
None, 808.5217, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563405, 13, 11, 
None, 808.8395, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563406, 13, 11, 
None, 809.2489, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563407, 13, 11, 
None, 809.6776, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563408, 13, 11, 
None, 814.6222, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563408, 13, 11, 
None, 810.4724, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563409, 13, 11, 
None, 810.6295, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563410, 13, 11, 
None, 810.8496, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563411, 13, 11, 
None, 811.0649, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563412, 13, 11, 
None, 811.3203, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563413, 13, 11, 
None, 811.5860, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563414, 13, 11, 
None, 811.9254, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563415, 13, 11, 
None, 812.2710, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563416, 13, 11, 
None, 812.6238, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563417, 13, 11, 
None, 813.6570, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563418, 13, 11, 
None, 813.7969, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563419, 13, 11, 
None, 813.9931, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563420, 13, 11, 
None, 814.1856, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563421, 13, 11, 
None, 814.3744, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563422, 13, 11, 
None, 814.8857, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563423, 13, 11, 
None, 815.2520, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563424, 13, 11, 
None, 815.6058, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563425, 13, 11, 
None, 815.8914, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563426, 13, 11, 
None, 816.6534, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563427, 13, 11, 
None, 816.8412, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563428, 13, 11, 
None, 817.0271, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563429, 13, 11, 
None, 817.2487, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563430, 13, 11, 
None, 817.4581, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563431, 13, 11, 
None, 817.7320, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563432, 13, 11, 
None, 834.5498, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563432, 13, 11, 
None, 817.9840, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563433, 13, 11, 
None, 818.2581, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563434, 13, 11, 
None, 818.5153, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563435, 13, 11, 
None, 818.8063, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563436, 13, 11, 
None, 819.4574, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563437, 13, 11, 
None, 819.5861, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563438, 13, 11, 
None, 819.7225, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563439, 13, 11, 
None, 819.8906, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563440, 13, 11, 
None, 820.0857, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563441, 13, 11, 
None, 820.2971, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563442, 13, 11, 
None, 820.5298, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563443, 13, 11, 
None, 820.8217, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563444, 13, 11, 
None, 821.1353, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563445, 13, 11, 
None, 821.5397, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563446, 13, 11, 
None, 822.3450, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563447, 13, 11, 
None, 822.4863, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563448, 13, 11, 
None, 822.6499, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563449, 13, 11, 
None, 822.8138, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563450, 13, 11, 
None, 822.9695, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563451, 13, 11, 
None, 823.1926, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563452, 13, 11, 
None, 823.4283, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563453, 13, 11, 
None, 823.6309, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563454, 13, 11, 
None, 823.9008, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563455, 13, 11, 
None, 824.1770, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563456, 13, 11, 
None, 824.8730, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563457, 13, 11, 
None, 825.0525, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563458, 13, 11, 
None, 825.2434, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563459, 13, 11, 
None, 825.4695, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563460, 13, 11, 
None, 825.6904, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563461, 13, 11, 
None, 825.8946, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563462, 13, 11, 
None, 826.1385, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563463, 13, 11, 
None, 826.4160, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563464, 13, 11, 
None, 826.7481, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563465, 13, 11, 
None, 827.1454, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563466, 13, 11, 
None, 827.9535, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563467, 13, 11, 
None, 828.1139, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563468, 13, 11, 
None, 828.3062, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563469, 13, 11, 
None, 828.5666, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563470, 13, 11, 
None, 830.9288, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563470, 13, 11, 
None, 829.0552, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563471, 13, 11, 
None, 829.3736, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563472, 13, 11, 
None, 829.7002, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563473, 13, 11, 
None, 829.9613, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563474, 13, 11, 
None, 830.2280, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563475, 13, 11, 
None, 831.0810, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563476, 13, 11, 
None, 831.2449, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563477, 13, 11, 
None, 831.4430, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563478, 13, 11, 
None, 831.6468, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563479, 13, 11, 
None, 831.8666, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563480, 13, 11, 
None, 832.0740, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563481, 13, 11, 
None, 832.2940, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563482, 13, 11, 
None, 832.5007, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563483, 13, 11, 
None, 832.7924, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563484, 13, 11, 
None, 833.4559, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563485, 13, 11, 
None, 833.5857, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563486, 13, 11, 
None, 833.7348, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563487, 13, 11, 
None, 833.9243, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563488, 13, 11, 
None, 834.0998, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563489, 13, 11, 
None, 834.3263, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563490, 13, 11, 
None, 834.7635, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563491, 13, 11, 
None, 834.9845, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563492, 13, 11, 
None, 835.2349, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563493, 13, 11, 
None, 835.9175, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563494, 13, 11, 
None, 836.0703, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563495, 13, 11, 
None, 836.2774, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563496, 13, 11, 
None, 836.4847, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563497, 13, 11, 
None, 836.6886, 2009, 92159, V9909_mESC_E14_shotgun_fr1, 92563498, 13, 11, 
